created_at,full_text,lang,user
2023-02-21 22:32:07+00:00,"@ArmasRammo @TheMarieOakes @MilonaGreg If you live in Toronto it’s km Armas, I Typed in how far is Niagara Falls to East Palestine Ohio. Try and pretend you actually live in Canada. We been using km for 30 years now. Seeing as your the one who made the information incorrectly available to others, I corrected you.",en,"User(_api=<tweepy.api.API object at 0x000001C24E7A3F40>, _json={'id': 1337537051382702080, 'id_str': '1337537051382702080', 'name': 'Peter Smithy', 'screen_name': 'PeterSmithy4', 'location': 'Unknown ', 'description': 'Retired 1SGT Army dual citizen Canadian Federal law enforcement Boxing BJJ  Muay Thai Eskrima Arnis', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 31, 'friends_count': 83, 'listed_count': 0, 'created_at': 'Fri Dec 11 23:17:54 +0000 2020', 'favourites_count': 804, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 8259, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1466072836854923265/m7zU9TPb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1466072836854923265/m7zU9TPb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1337537051382702080/1608861983', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1337537051382702080, id_str='1337537051382702080', name='Peter Smithy', screen_name='PeterSmithy4', location='Unknown ', description='Retired 1SGT Army dual citizen Canadian Federal law enforcement Boxing BJJ  Muay Thai Eskrima Arnis', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=31, friends_count=83, listed_count=0, created_at=datetime.datetime(2020, 12, 11, 23, 17, 54, tzinfo=datetime.timezone.utc), favourites_count=804, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=8259, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1466072836854923265/m7zU9TPb_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1466072836854923265/m7zU9TPb_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1337537051382702080/1608861983', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
2023-02-21 22:31:10+00:00,@Voidpequeno @wildtiktokss She looks like a girl who'd be a slave to nomadic norsemen-Ottoman-sultans Moorish men looking for concubines etc,en,"User(_api=<tweepy.api.API object at 0x000001C24E7A3F40>, _json={'id': 1545108117683425281, 'id_str': '1545108117683425281', 'name': 'Python', 'screen_name': 'armas_pereda', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 31, 'friends_count': 186, 'listed_count': 0, 'created_at': 'Thu Jul 07 18:12:41 +0000 2022', 'favourites_count': 40575, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 340, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1615910237222887426/4y8iNyhQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1615910237222887426/4y8iNyhQ_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1545108117683425281, id_str='1545108117683425281', name='Python', screen_name='armas_pereda', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=31, friends_count=186, listed_count=0, created_at=datetime.datetime(2022, 7, 7, 18, 12, 41, tzinfo=datetime.timezone.utc), favourites_count=40575, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=340, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1615910237222887426/4y8iNyhQ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1615910237222887426/4y8iNyhQ_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
2023-02-21 22:31:03+00:00,RT @postsanadearmas: ana de armas doing 👆this pose. https://t.co/UkKEWFqWFz,en,"User(_api=<tweepy.api.API object at 0x000001C24E7A3F40>, _json={'id': 225571681, 'id_str': '225571681', 'name': 'charlotte', 'screen_name': 'wndavelvet', 'location': '𝒅𝒍  𝒂𝒈  𝒋𝒃', 'description': '˗ˏˋana  margot  jen  linda  emilia  lizzie  anya  hailee  flo  jess  lily  leighton  zoey  sebas  taron  timmy  andrew  gaten  joseph  fabien  jackˎˊ˗ she/her', 'url': 'https://t.co/O1dDcSognz', 'entities': {'url': {'urls': [{'url': 'https://t.co/O1dDcSognz', 'expanded_url': 'https://marvel.xn--c6h/', 'display_url': 'marvel.♡', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1183, 'friends_count': 559, 'listed_count': 29, 'created_at': 'Sat Dec 11 22:39:14 +0000 2010', 'favourites_count': 75098, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 325400, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1624245085385764865/DqkjJLig_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1624245085385764865/DqkjJLig_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/225571681/1676085274', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=225571681, id_str='225571681', name='charlotte', screen_name='wndavelvet', location='𝒅𝒍  𝒂𝒈  𝒋𝒃', description='˗ˏˋana  margot  jen  linda  emilia  lizzie  anya  hailee  flo  jess  lily  leighton  zoey  sebas  taron  timmy  andrew  gaten  joseph  fabien  jackˎˊ˗ she/her', url='https://t.co/O1dDcSognz', entities={'url': {'urls': [{'url': 'https://t.co/O1dDcSognz', 'expanded_url': 'https://marvel.xn--c6h/', 'display_url': 'marvel.♡', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=1183, friends_count=559, listed_count=29, created_at=datetime.datetime(2010, 12, 11, 22, 39, 14, tzinfo=datetime.timezone.utc), favourites_count=75098, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=325400, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1624245085385764865/DqkjJLig_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1624245085385764865/DqkjJLig_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/225571681/1676085274', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
2023-02-21 22:28:58+00:00,Can people stop fucking lying to Ana de armas. Blonde was fucking awful. https://t.co/Q4kUGXguBf,en,"User(_api=<tweepy.api.API object at 0x000001C24E7A3F40>, _json={'id': 1545246981173309440, 'id_str': '1545246981173309440', 'name': 'the great alexandria', 'screen_name': 'aliasalexaddams', 'location': '', 'description': '(she/her), ♉︎ sun, ♐︎ moon, ♓︎ rising, tarot reader, poet, storyteller, black femme, polytheist', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 198, 'friends_count': 199, 'listed_count': 0, 'created_at': 'Fri Jul 08 03:22:51 +0000 2022', 'favourites_count': 56583, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 16996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1601578814798061568/wTUSW1tn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1601578814798061568/wTUSW1tn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1545246981173309440/1657254830', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1545246981173309440, id_str='1545246981173309440', name='the great alexandria', screen_name='aliasalexaddams', location='', description='(she/her), ♉︎ sun, ♐︎ moon, ♓︎ rising, tarot reader, poet, storyteller, black femme, polytheist', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=198, friends_count=199, listed_count=0, created_at=datetime.datetime(2022, 7, 8, 3, 22, 51, tzinfo=datetime.timezone.utc), favourites_count=56583, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=16996, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1601578814798061568/wTUSW1tn_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1601578814798061568/wTUSW1tn_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1545246981173309440/1657254830', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
2023-02-21 22:26:47+00:00,@SamConSdeSatan Himen. 🙏,en,"User(_api=<tweepy.api.API object at 0x000001C24E7A3F40>, _json={'id': 1524220880498438144, 'id_str': '1524220880498438144', 'name': 'Sr. Valdemar', 'screen_name': 'a_armas_m', 'location': 'Puebla, México', 'description': '24. Jarocho, Tlacotalpeño. Mercadólogo. \nMi animal interior es un mapache.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 80, 'friends_count': 137, 'listed_count': 0, 'created_at': 'Wed May 11 02:52:54 +0000 2022', 'favourites_count': 3931, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1536, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1616600351947333634/jLLr3dKr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1616600351947333634/jLLr3dKr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1524220880498438144/1652238974', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1524220880498438144, id_str='1524220880498438144', name='Sr. Valdemar', screen_name='a_armas_m', location='Puebla, México', description='24. Jarocho, Tlacotalpeño. Mercadólogo. \nMi animal interior es un mapache.', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=80, friends_count=137, listed_count=0, created_at=datetime.datetime(2022, 5, 11, 2, 52, 54, tzinfo=datetime.timezone.utc), favourites_count=3931, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1536, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1616600351947333634/jLLr3dKr_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1616600351947333634/jLLr3dKr_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1524220880498438144/1652238974', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
2023-02-21 22:26:42+00:00,"@homeofdcu I could see Jaime Alexander, Ana De Armas or Eiza Gonzalez nailing the role",en,"User(_api=<tweepy.api.API object at 0x000001C24E7A3F40>, _json={'id': 1337407528972464129, 'id_str': '1337407528972464129', 'name': 'Bing Chilling (Alejandro Inarritu Worship Era)', 'screen_name': 'AverageFilmAPR', 'location': 'Gotham City', 'description': '#JohnWalkerDidNothingWrong. World’s Number 1 Batgirl x Harley shipper', 'url': 'https://t.co/VE5IGiAq6A', 'entities': {'url': {'urls': [{'url': 'https://t.co/VE5IGiAq6A', 'expanded_url': 'https://boxd.it/1K07j', 'display_url': 'boxd.it/1K07j', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 186, 'friends_count': 716, 'listed_count': 0, 'created_at': 'Fri Dec 11 14:43:10 +0000 2020', 'favourites_count': 80357, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8615, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1625454734675935234/xZvrU4wR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1625454734675935234/xZvrU4wR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1337407528972464129/1675187577', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1337407528972464129, id_str='1337407528972464129', name='Bing Chilling (Alejandro Inarritu Worship Era)', screen_name='AverageFilmAPR', location='Gotham City', description='#JohnWalkerDidNothingWrong. World’s Number 1 Batgirl x Harley shipper', url='https://t.co/VE5IGiAq6A', entities={'url': {'urls': [{'url': 'https://t.co/VE5IGiAq6A', 'expanded_url': 'https://boxd.it/1K07j', 'display_url': 'boxd.it/1K07j', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=186, friends_count=716, listed_count=0, created_at=datetime.datetime(2020, 12, 11, 14, 43, 10, tzinfo=datetime.timezone.utc), favourites_count=80357, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=8615, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1625454734675935234/xZvrU4wR_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1625454734675935234/xZvrU4wR_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1337407528972464129/1675187577', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
2023-02-21 22:22:15+00:00,"RT @CitizenFreePres: President Trump:

“World War III has never been closer than it is right now.""

https://t.co/TilWKjCIDW",en,"User(_api=<tweepy.api.API object at 0x000001C24E7A3F40>, _json={'id': 1587583277791076353, 'id_str': '1587583277791076353', 'name': 'Prayalways22', 'screen_name': 'pauline_armas', 'location': 'Utah, USA', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 63, 'friends_count': 215, 'listed_count': 1, 'created_at': 'Tue Nov 01 23:13:02 +0000 2022', 'favourites_count': 3871, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 690, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1587584004617822209/HuzAxS0E_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1587584004617822209/HuzAxS0E_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1587583277791076353/1667408161', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1587583277791076353, id_str='1587583277791076353', name='Prayalways22', screen_name='pauline_armas', location='Utah, USA', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=63, friends_count=215, listed_count=1, created_at=datetime.datetime(2022, 11, 1, 23, 13, 2, tzinfo=datetime.timezone.utc), favourites_count=3871, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=690, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1587584004617822209/HuzAxS0E_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1587584004617822209/HuzAxS0E_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1587583277791076353/1667408161', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
2023-02-21 22:14:49+00:00,"A few actors I would love to see appear in Matt Reeves’ BATMAN universe: 

Jamie Dornan 
Ana de Armas 
Trevante Rhodes 
Anya Taylor Joy 
Riz Ahmed 
Benny Safdie 
Jodie Turner Smith
Aaron Taylor Johnson
John David Washington",en,"User(_api=<tweepy.api.API object at 0x000001C24E7A3F40>, _json={'id': 1215105987616501762, 'id_str': '1215105987616501762', 'name': 'Jesabel', 'screen_name': 'JesabelRaay', 'location': 'CA', 'description': '', 'url': 'https://t.co/I1hpvqmRIM', 'entities': {'url': {'urls': [{'url': 'https://t.co/I1hpvqmRIM', 'expanded_url': 'https://boxd.it/1fakv', 'display_url': 'boxd.it/1fakv', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6360, 'friends_count': 560, 'listed_count': 36, 'created_at': 'Thu Jan 09 03:00:32 +0000 2020', 'favourites_count': 71072, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 35537, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1625737322666008578/-kJqs6Ns_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1625737322666008578/-kJqs6Ns_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1215105987616501762/1676480581', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1215105987616501762, id_str='1215105987616501762', name='Jesabel', screen_name='JesabelRaay', location='CA', description='', url='https://t.co/I1hpvqmRIM', entities={'url': {'urls': [{'url': 'https://t.co/I1hpvqmRIM', 'expanded_url': 'https://boxd.it/1fakv', 'display_url': 'boxd.it/1fakv', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=6360, friends_count=560, listed_count=36, created_at=datetime.datetime(2020, 1, 9, 3, 0, 32, tzinfo=datetime.timezone.utc), favourites_count=71072, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=35537, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1625737322666008578/-kJqs6Ns_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1625737322666008578/-kJqs6Ns_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1215105987616501762/1676480581', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
2023-02-21 22:11:49+00:00,RT @postsanadearmas: ana de armas doing 👆this pose. https://t.co/UkKEWFqWFz,en,"User(_api=<tweepy.api.API object at 0x000001C24E7A3F40>, _json={'id': 1450622118190780416, 'id_str': '1450622118190780416', 'name': 'Joe Burrow’s wife (Real) ( ⸆⸉ )', 'screen_name': 'swiftieburrow_', 'location': 'Black-', 'description': 'I’m a bad bitch you can’t kill meh Fan account!!!!', 'url': 'https://t.co/K6AWVutQol', 'entities': {'url': {'urls': [{'url': 'https://t.co/K6AWVutQol', 'expanded_url': 'https://honeybeechris43.carrd.co/', 'display_url': 'honeybeechris43.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 591, 'friends_count': 1666, 'listed_count': 5, 'created_at': 'Wed Oct 20 00:37:40 +0000 2021', 'favourites_count': 58952, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 32514, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1625523531126607873/mInOQLDj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1625523531126607873/mInOQLDj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1450622118190780416/1675909179', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1450622118190780416, id_str='1450622118190780416', name='Joe Burrow’s wife (Real) ( ⸆⸉ )', screen_name='swiftieburrow_', location='Black-', description='I’m a bad bitch you can’t kill meh Fan account!!!!', url='https://t.co/K6AWVutQol', entities={'url': {'urls': [{'url': 'https://t.co/K6AWVutQol', 'expanded_url': 'https://honeybeechris43.carrd.co/', 'display_url': 'honeybeechris43.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=591, friends_count=1666, listed_count=5, created_at=datetime.datetime(2021, 10, 20, 0, 37, 40, tzinfo=datetime.timezone.utc), favourites_count=58952, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=32514, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1625523531126607873/mInOQLDj_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1625523531126607873/mInOQLDj_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1450622118190780416/1675909179', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
